state,cases,deaths
Indiana,16239,780
Indiana,80,0
Indiana,135,0
Indiana,118,0
Indiana,214,0
Indiana,66,0
Indiana,86,0
Indiana,95,0
Indiana,65,1
Indiana,101,1
Indiana,102,1
Indiana,39,1
Indiana,225,1
Indiana,80,2
Indiana,89,2
Indiana,95,2
Indiana,207,2
Indiana,324,2
Indiana,322,2
Indiana,143,2
Indiana,85,2
Indiana,227,2
Indiana,188,3
Indiana,173,3
Indiana,208,3
Indiana,346,3
Indiana,161,3
Indiana,318,4
Indiana,176,4
Indiana,279,4
Indiana,229,5
Indiana,213,6
Indiana,213,6
Indiana,73,7
Indiana,206,7
Indiana,345,8
Indiana,422,8
Indiana,438,8
Indiana,245,8
Indiana,212,8
Indiana,294,8
Indiana,1875,10
Indiana,703,10
Indiana,887,10
Indiana,553,11
Indiana,602,11
Indiana,146,11
Indiana,321,12
Indiana,440,12
Indiana,255,13
Indiana,272,14
Indiana,207,14
Indiana,1587,14
Indiana,839,17
Indiana,1048,18
Indiana,1264,18
Indiana,2591,19
Indiana,616,21
Indiana,190,21
Indiana,427,22
Indiana,895,23
Indiana,497,25
Indiana,284,26
Indiana,488,26
Indiana,242,26
Indiana,456,29
Indiana,581,30
Indiana,1189,31
Indiana,808,32
Indiana,957,33
Indiana,770,33
Indiana,1074,36
Indiana,424,38
Indiana,376,38
Indiana,608,38
Indiana,1155,40
Indiana,1730,43
Indiana,837,44
Indiana,862,49
Indiana,1082,57
Indiana,1077,58
Indiana,1773,58
Indiana,1179,58
Indiana,1087,65
Indiana,1313,80
Indiana,5168,97
Indiana,5693,102
Indiana,3945,116
Indiana,2357,128
Indiana,2071,129
Indiana,5005,188
Indiana,9203,314
Indiana,18631,799
Indiana,81,0
Indiana,136,0
Indiana,121,0
Indiana,219,0
Indiana,66,0
Indiana,87,0
Indiana,96,0
Indiana,65,1
Indiana,102,1
Indiana,102,1
Indiana,39,1
Indiana,229,1
Indiana,80,2
Indiana,90,2
Indiana,97,2
Indiana,209,2
Indiana,325,2
Indiana,323,2
Indiana,147,2
Indiana,85,2
Indiana,228,2
Indiana,191,3
Indiana,171,3
Indiana,212,3
Indiana,350,3
Indiana,162,3
Indiana,319,4
Indiana,177,4
Indiana,233,5
Indiana,287,5
Indiana,214,6
Indiana,213,6
Indiana,73,7
Indiana,208,7
Indiana,347,8
Indiana,440,8
Indiana,245,8
Indiana,214,8
Indiana,295,8
Indiana,427,9
Indiana,1875,10
Indiana,704,10
Indiana,897,10
Indiana,555,11
Indiana,602,11
Indiana,147,11
Indiana,323,12
Indiana,442,12
Indiana,257,13
Indiana,275,14
Indiana,1592,14
Indiana,207,15
Indiana,848,17
Indiana,1343,18
Indiana,1054,19
Indiana,2609,19
Indiana,630,22
Indiana,428,22
Indiana,895,23
Indiana,192,23
Indiana,503,26
Indiana,286,26
Indiana,488,26
Indiana,244,26
Indiana,465,29
Indiana,582,30
Indiana,1193,31
Indiana,814,32
Indiana,779,33
Indiana,968,34
Indiana,1082,36
Indiana,430,38
Indiana,374,38
Indiana,610,38
Indiana,1185,40
Indiana,1744,43
Indiana,835,44
Indiana,866,49
Indiana,1085,58
Indiana,1784,58
Indiana,1234,58
Indiana,1087,60
Indiana,1094,65
Indiana,1343,80
Indiana,5197,99
Indiana,5702,102
Indiana,3988,116
Indiana,2076,129
Indiana,2368,130
Indiana,5035,188
Indiana,9233,315
Indiana,18734,798
Indiana,81,0
Indiana,136,0
Indiana,118,0
Indiana,220,0
Indiana,66,0
Indiana,88,0
Indiana,97,0
Indiana,68,1
Indiana,106,1
Indiana,102,1
Indiana,39,1
Indiana,234,1
Indiana,80,2
Indiana,90,2
Indiana,99,2
Indiana,209,2
Indiana,329,2
Indiana,333,2
Indiana,151,2
Indiana,86,2
Indiana,230,2
Indiana,191,3
Indiana,173,3
Indiana,212,3
Indiana,353,3
Indiana,164,3
Indiana,326,4
Indiana,177,4
Indiana,241,5
Indiana,291,5
Indiana,218,6
Indiana,216,6
Indiana,74,7
Indiana,208,7
Indiana,351,8
Indiana,441,8
Indiana,246,8
Indiana,215,8
Indiana,300,9
Indiana,1879,10
Indiana,435,10
Indiana,709,10
Indiana,907,10
Indiana,605,11
Indiana,147,11
Indiana,557,12
Indiana,324,12
Indiana,258,13
Indiana,444,13
Indiana,279,14
Indiana,1621,14
Indiana,207,15
Indiana,854,17
Indiana,1387,18
Indiana,1054,19
Indiana,2624,19
Indiana,634,22
Indiana,448,22
Indiana,901,23
Indiana,193,23
Indiana,512,26
Indiana,286,26
Indiana,496,26
Indiana,244,26
Indiana,466,29
Indiana,584,30
Indiana,1198,31
Indiana,814,32
Indiana,792,33
Indiana,983,34
Indiana,1086,36
Indiana,437,38
Indiana,378,38
Indiana,612,38
Indiana,1240,40
Indiana,1756,43
Indiana,839,44
Indiana,880,49
Indiana,1089,58
Indiana,1272,58
Indiana,1800,60
Indiana,1091,60
Indiana,1101,65
Indiana,1353,83
Indiana,5233,99
Indiana,5722,102
Indiana,4029,116
Indiana,2089,129
Indiana,2403,130
Indiana,5088,189
Indiana,9266,316
Indiana,18888,800
Indiana,84,0
Indiana,141,0
Indiana,121,0
Indiana,223,0
Indiana,66,0
Indiana,88,0
Indiana,102,0
Indiana,70,1
Indiana,109,1
Indiana,105,1
Indiana,39,1
Indiana,237,1
Indiana,82,2
Indiana,90,2
Indiana,99,2
Indiana,210,2
Indiana,333,2
Indiana,342,2
Indiana,154,2
Indiana,86,2
Indiana,233,2
Indiana,193,3
Indiana,177,3
Indiana,213,3
Indiana,168,3
Indiana,334,4
Indiana,363,4
Indiana,178,4
Indiana,245,5
Indiana,297,5
Indiana,222,6
Indiana,219,6
Indiana,74,7
Indiana,216,7
Indiana,359,8
Indiana,443,8
Indiana,248,8
Indiana,216,8
Indiana,302,9
Indiana,1882,10
Indiana,441,10
Indiana,715,10
Indiana,923,10
Indiana,614,11
Indiana,148,11
Indiana,325,12
Indiana,258,13
Indiana,451,13
Indiana,564,14
Indiana,283,14
Indiana,1637,14
Indiana,208,15
Indiana,858,17
Indiana,1407,18
Indiana,1077,19
Indiana,2652,19
Indiana,641,22
Indiana,454,22
Indiana,910,23
Indiana,194,23
Indiana,523,26
Indiana,289,26
Indiana,501,26
Indiana,249,26
Indiana,469,29
Indiana,586,30
Indiana,1208,31
Indiana,825,32
Indiana,800,33
Indiana,1006,34
Indiana,1090,36
Indiana,443,38
Indiana,377,38
Indiana,615,38
Indiana,1278,40
Indiana,1781,43
Indiana,843,44
Indiana,887,49
Indiana,1092,58
Indiana,1349,58
Indiana,1831,60
Indiana,1103,60
Indiana,1124,65
Indiana,1375,85
Indiana,5311,100
Indiana,5793,102
Indiana,4087,116
Indiana,2423,130
Indiana,2097,130
Indiana,5154,189
Indiana,9335,316
Indiana,19004,800
Indiana,84,0
Indiana,144,0
Indiana,125,0
Indiana,66,0
Indiana,88,0
Indiana,105,0
Indiana,72,1
Indiana,110,1
Indiana,225,1
Indiana,105,1
Indiana,39,1
Indiana,239,1
Indiana,85,2
Indiana,91,2
Indiana,101,2
Indiana,210,2
Indiana,337,2
Indiana,344,2
Indiana,155,2
Indiana,87,2
Indiana,233,2
Indiana,179,3
Indiana,218,3
Indiana,171,3
Indiana,193,4
Indiana,337,4
Indiana,178,4
Indiana,246,5
Indiana,302,5
Indiana,371,6
Indiana,225,6
Indiana,222,6
Indiana,74,7
Indiana,216,7
Indiana,362,8
Indiana,453,8
Indiana,252,8
Indiana,217,8
Indiana,305,9
Indiana,1888,10
Indiana,447,10
Indiana,717,10
Indiana,938,10
Indiana,614,11
Indiana,150,11
Indiana,326,12
Indiana,259,13
Indiana,455,13
Indiana,566,14
Indiana,284,14
Indiana,1693,14
Indiana,208,15
Indiana,863,17
Indiana,1455,18
Indiana,1090,19
Indiana,2690,21
Indiana,649,22
Indiana,457,22
Indiana,916,23
Indiana,201,24
Indiana,531,26
Indiana,289,26
Indiana,506,26
Indiana,254,26
Indiana,471,29
Indiana,590,30
Indiana,829,32
Indiana,819,33
Indiana,1022,34
Indiana,1216,35
Indiana,1091,36
Indiana,447,38
Indiana,379,38
Indiana,622,38
Indiana,1308,40
Indiana,851,44
Indiana,1805,44
Indiana,893,49
Indiana,1095,58
Indiana,1455,58
Indiana,1848,60
Indiana,1115,60
Indiana,1139,65
Indiana,1390,85
Indiana,5355,100
Indiana,5838,103
Indiana,4132,116
Indiana,2445,130
Indiana,2103,131
Indiana,5212,192
Indiana,9406,316
Indiana,19123,801
Indiana,84,0
Indiana,145,0
Indiana,127,0
Indiana,228,0
Indiana,66,0
Indiana,90,0
Indiana,107,0
Indiana,74,1
Indiana,113,1
Indiana,106,1
Indiana,39,1
Indiana,239,1
Indiana,89,2
Indiana,91,2
Indiana,101,2
Indiana,210,2
Indiana,340,2
Indiana,344,2
Indiana,155,2
Indiana,87,2
Indiana,233,2
Indiana,184,3
Indiana,220,3
Indiana,172,3
Indiana,195,4
Indiana,344,4
Indiana,180,4
Indiana,248,5
Indiana,380,6
Indiana,312,6
Indiana,227,6
Indiana,226,6
Indiana,74,7
Indiana,222,7
Indiana,371,8
Indiana,457,8
Indiana,251,8
Indiana,217,8
Indiana,1891,10
Indiana,459,10
Indiana,716,10
Indiana,308,10
Indiana,971,10
Indiana,619,11
Indiana,151,11
Indiana,329,12
Indiana,260,13
Indiana,461,13
Indiana,285,14
Indiana,1709,14
Indiana,574,15
Indiana,208,15
Indiana,870,17
Indiana,1471,18
Indiana,1103,19
Indiana,661,22
Indiana,465,22
Indiana,926,23
Indiana,2725,23
Indiana,202,24
Indiana,539,26
Indiana,289,26
Indiana,508,26
Indiana,260,26
Indiana,476,29
Indiana,592,30
Indiana,838,32
Indiana,843,33
Indiana,1043,34
Indiana,1094,36
Indiana,1226,37
Indiana,381,38
Indiana,628,38
Indiana,452,39
Indiana,1390,40
Indiana,1835,44
Indiana,855,45
Indiana,905,49
Indiana,1100,58
Indiana,1516,58
Indiana,1862,60
Indiana,1138,60
Indiana,1144,65
Indiana,1403,85
Indiana,5409,101
Indiana,5883,103
Indiana,4184,116
Indiana,2115,131
Indiana,2467,133
Indiana,5277,192
Indiana,9490,316
Indiana,19240,801
Indiana,84,0
Indiana,146,0
Indiana,128,0
Indiana,231,0
Indiana,66,0
Indiana,91,0
Indiana,110,0
Indiana,76,1
Indiana,113,1
Indiana,106,1
Indiana,39,1
Indiana,239,1
Indiana,90,2
Indiana,91,2
Indiana,101,2
Indiana,211,2
Indiana,342,2
Indiana,347,2
Indiana,155,2
Indiana,88,2
Indiana,238,2
Indiana,184,3
Indiana,220,3
Indiana,175,3
Indiana,196,4
Indiana,345,4
Indiana,180,4
Indiana,250,5
Indiana,385,6
Indiana,316,6
Indiana,233,6
Indiana,229,6
Indiana,74,7
Indiana,224,7
Indiana,375,8
Indiana,464,8
Indiana,252,8
Indiana,217,8
Indiana,1897,10
Indiana,473,10
Indiana,716,10
Indiana,312,10
Indiana,981,10
Indiana,619,11
Indiana,152,11
Indiana,329,12
Indiana,260,13
Indiana,463,13
Indiana,285,14
Indiana,1739,14
Indiana,574,15
Indiana,209,15
Indiana,873,17
Indiana,1518,18
Indiana,1105,19
Indiana,667,22
Indiana,467,22
Indiana,927,23
Indiana,2756,23
Indiana,204,25
Indiana,544,26
Indiana,291,26
Indiana,514,26
Indiana,262,26
Indiana,482,29
Indiana,595,30
Indiana,839,32
Indiana,854,33
Indiana,1049,34
Indiana,1097,36
Indiana,1233,37
Indiana,382,38
Indiana,634,38
Indiana,454,39
Indiana,1439,40
Indiana,1850,44
Indiana,861,45
Indiana,909,49
Indiana,1103,58
Indiana,1573,58
Indiana,1888,60
Indiana,1149,60
Indiana,1154,65
Indiana,1418,85
Indiana,5450,101
Indiana,5906,103
Indiana,4232,116
Indiana,2126,131
Indiana,2482,134
Indiana,5321,192
Indiana,9546,316
Indiana,19363,801
Indiana,84,0
Indiana,149,0
Indiana,128,0
Indiana,235,0
Indiana,66,0
Indiana,92,0
Indiana,111,0
Indiana,76,1
Indiana,113,1
Indiana,106,1
Indiana,39,1
Indiana,240,1
Indiana,92,2
Indiana,91,2
Indiana,103,2
Indiana,212,2
Indiana,348,2
Indiana,350,2
Indiana,157,2
Indiana,88,2
Indiana,238,2
Indiana,186,3
Indiana,223,3
Indiana,178,3
Indiana,196,4
Indiana,351,4
Indiana,182,4
Indiana,251,5
Indiana,386,6
Indiana,318,6
Indiana,235,6
Indiana,231,6
Indiana,74,7
Indiana,227,7
Indiana,379,8
Indiana,465,8
Indiana,253,8
Indiana,219,8
Indiana,1901,10
Indiana,474,10
Indiana,717,10
Indiana,990,10
Indiana,620,11
Indiana,152,11
Indiana,312,11
Indiana,330,12
Indiana,260,13
Indiana,463,13
Indiana,285,14
Indiana,1758,14
Indiana,576,15
Indiana,209,15
Indiana,876,17
Indiana,1540,18
Indiana,1112,19
Indiana,668,22
Indiana,470,22
Indiana,931,23
Indiana,2780,23
Indiana,205,25
Indiana,546,26
Indiana,291,26
Indiana,516,26
Indiana,262,26
Indiana,482,29
Indiana,597,30
Indiana,842,32
Indiana,866,33
Indiana,1058,34
Indiana,1098,36
Indiana,1249,37
Indiana,387,38
Indiana,637,38
Indiana,1494,40
Indiana,455,41
Indiana,1861,44
Indiana,861,45
Indiana,912,49
Indiana,1107,58
Indiana,1588,59
Indiana,1902,60
Indiana,1156,60
Indiana,1163,65
Indiana,1426,85
Indiana,5472,101
Indiana,5916,103
Indiana,4254,116
Indiana,2132,131
Indiana,2493,134
Indiana,5360,192
Indiana,9604,316
Indiana,19439,801
Indiana,84,0
Indiana,149,0
Indiana,130,0
Indiana,236,0
Indiana,67,0
Indiana,92,0
Indiana,112,0
Indiana,77,1
Indiana,113,1
Indiana,106,1
Indiana,39,1
Indiana,240,1
Indiana,94,2
Indiana,91,2
Indiana,103,2
Indiana,212,2
Indiana,350,2
Indiana,359,2
Indiana,157,2
Indiana,88,2
Indiana,239,2
Indiana,188,3
Indiana,224,3
Indiana,179,3
Indiana,200,4
Indiana,353,4
Indiana,182,4
Indiana,253,5
Indiana,395,6
Indiana,319,6
Indiana,233,6
Indiana,74,7
Indiana,227,7
Indiana,235,7
Indiana,379,8
Indiana,466,8
Indiana,253,8
Indiana,221,8
Indiana,1900,10
Indiana,476,10
Indiana,717,10
Indiana,620,11
Indiana,152,11
Indiana,312,11
Indiana,995,11
Indiana,332,12
Indiana,260,13
Indiana,463,13
Indiana,286,14
Indiana,1764,14
Indiana,579,15
Indiana,209,15
Indiana,877,17
Indiana,1543,18
Indiana,1118,19
Indiana,670,22
Indiana,471,22
Indiana,934,23
Indiana,2809,23
Indiana,205,25
Indiana,556,26
Indiana,292,26
Indiana,516,26
Indiana,262,26
Indiana,483,29
Indiana,600,30
Indiana,845,32
Indiana,876,33
Indiana,1069,35
Indiana,1102,36
Indiana,1254,37
Indiana,387,38
Indiana,638,38
Indiana,1526,40
Indiana,456,41
Indiana,864,45
Indiana,1867,45
Indiana,912,49
Indiana,1107,58
Indiana,1599,59
Indiana,1907,60
Indiana,1162,61
Indiana,1167,65
Indiana,1434,85
Indiana,5488,101
Indiana,5929,105
Indiana,4272,116
Indiana,2134,131
Indiana,2500,135
Indiana,5400,195
Indiana,9628,317
Indiana,19474,801
Indiana,90,0
Indiana,175,0
Indiana,74,0
Indiana,109,0
Indiana,232,1
Indiana,119,1
Indiana,145,1
Indiana,48,1
Indiana,123,2
Indiana,169,2
Indiana,269,2
Indiana,178,2
Indiana,153,2
Indiana,292,2
Indiana,159,3
Indiana,109,3
Indiana,304,3
Indiana,273,3
Indiana,469,3
Indiana,429,4
Indiana,459,4
Indiana,246,4
Indiana,209,4
Indiana,315,4
Indiana,320,5
Indiana,342,5
Indiana,317,5
Indiana,658,7
Indiana,81,7
Indiana,334,7
Indiana,300,8
Indiana,338,8
Indiana,299,8
Indiana,444,9
Indiana,298,9
Indiana,585,10
Indiana,868,11
Indiana,2039,12
Indiana,547,12
Indiana,680,12
Indiana,181,12
Indiana,358,12
Indiana,292,13
Indiana,639,13
Indiana,447,13
Indiana,584,14
Indiana,252,14
Indiana,2917,14
Indiana,335,15
Indiana,506,15
Indiana,1233,16
Indiana,704,18
Indiana,1431,19
Indiana,1109,20
Indiana,515,23
Indiana,330,26
Indiana,646,26
Indiana,1091,26
Indiana,305,26
Indiana,251,26
Indiana,972,27
Indiana,736,30
Indiana,2058,31
Indiana,726,32
Indiana,579,32
Indiana,971,33
Indiana,4452,36
Indiana,1197,37
Indiana,449,39
Indiana,1415,40
Indiana,2873,41
Indiana,496,42
Indiana,799,43
Indiana,1708,46
Indiana,1004,47
Indiana,1087,49
Indiana,2432,49
Indiana,1597,58
Indiana,1247,61
Indiana,2456,64
Indiana,1516,67
Indiana,1440,67
Indiana,2259,68
Indiana,1919,90
Indiana,5317,119
Indiana,7270,122
Indiana,2571,134
Indiana,7438,136
Indiana,2915,144
Indiana,6808,219
Indiana,11406,352
Indiana,22732,825
Indiana,90,0
Indiana,178,0
Indiana,74,0
Indiana,110,0
Indiana,236,1
Indiana,119,1
Indiana,148,1
Indiana,49,1
Indiana,124,2
Indiana,187,2
Indiana,272,2
Indiana,178,2
Indiana,156,2
Indiana,298,2
Indiana,164,3
Indiana,112,3
Indiana,311,3
Indiana,275,3
Indiana,485,3
Indiana,431,4
Indiana,463,4
Indiana,208,4
Indiana,316,4
Indiana,334,5
Indiana,348,5
Indiana,328,5
Indiana,255,6
Indiana,674,7
Indiana,83,7
Indiana,338,7
Indiana,505,30
Indiana,885,33
Indiana,1224,36
Indiana,1371,37
Indiana,1140,37
Indiana,1143,37
Indiana,423,38
Indiana,2413,40
Indiana,709,41
Indiana,479,42
Indiana,920,45
Indiana,2063,46
Indiana,964,49
Indiana,1164,61
Indiana,1875,62
Indiana,2133,63
Indiana,1309,64
Indiana,1283,66
Indiana,1593,86
Indiana,6063,103
Indiana,6462,113
Indiana,4708,118
Indiana,2296,131
Indiana,2686,139
Indiana,5993,210
Indiana,10277,336
Indiana,20868,809
Indiana,88,0
Indiana,178,0
Indiana,165,0
Indiana,302,0
Indiana,71,0
Indiana,101,0
Indiana,127,0
Indiana,104,1
Indiana,100,1
Indiana,141,1
Indiana,116,1
Indiana,41,1
Indiana,259,1
Indiana,117,2
Indiana,236,2
Indiana,166,2
Indiana,264,2
Indiana,121,3
Indiana,102,3
Indiana,226,3
Indiana,386,3
Indiana,244,3
Indiana,429,3
Indiana,245,4
Indiana,481,4
Indiana,194,4
Indiana,224,4
Indiana,293,5
Indiana,254,6
Indiana,76,7
Indiana,242,7
Indiana,370,7
Indiana,279,8
Indiana,255,8
Indiana,266,8
Indiana,492,9
Indiana,539,9
Indiana,1935,10
Indiana,744,10
Indiana,632,11
Indiana,453,12
Indiana,171,12
Indiana,360,12
Indiana,334,12
Indiana,270,13
Indiana,527,13
Indiana,313,14
Indiana,219,14
Indiana,2236,14
Indiana,1099,14
Indiana,480,14
Indiana,595,16
Indiana,951,18
Indiana,1218,19
Indiana,507,22
Indiana,1773,23
Indiana,781,24
Indiana,988,24
Indiana,221,25
Indiana,309,26
Indiana,564,26
Indiana,286,26
Indiana,645,29
Indiana,635,30
Indiana,506,30
Indiana,3386,30
Indiana,890,33
Indiana,1230,36
Indiana,1376,37
Indiana,1140,37
Indiana,1172,37
Indiana,423,38
Indiana,2427,40
Indiana,714,41
Indiana,479,42
Indiana,922,45
Indiana,2081,47
Indiana,965,49
Indiana,1166,61
Indiana,1887,62
Indiana,2152,63
Indiana,1315,64
Indiana,1285,66
Indiana,1601,86
Indiana,6127,106
Indiana,6481,113
Indiana,4727,118
Indiana,2297,131
Indiana,2697,139
Indiana,6026,210
Indiana,10324,337
Indiana,20915,809
Indiana,88,0
Indiana,179,0
Indiana,165,0
Indiana,306,0
Indiana,72,0
Indiana,103,0
Indiana,127,0
Indiana,104,1
Indiana,100,1
Indiana,140,1
Indiana,117,1
Indiana,40,1
Indiana,261,1
Indiana,119,2
Indiana,236,2
Indiana,166,2
Indiana,265,2
Indiana,121,3
Indiana,102,3
Indiana,225,3
Indiana,388,3
Indiana,245,3
Indiana,430,3
Indiana,218,3
Indiana,246,4
Indiana,487,4
Indiana,195,4
Indiana,293,5
Indiana,252,6
Indiana,76,7
Indiana,244,7
Indiana,371,7
Indiana,283,8
Indiana,255,8
Indiana,265,8
Indiana,502,9
Indiana,1935,10
Indiana,744,10
Indiana,542,10
Indiana,633,11
Indiana,458,12
Indiana,172,12
Indiana,362,12
Indiana,334,12
Indiana,270,13
Indiana,530,13
Indiana,315,14
Indiana,225,14
Indiana,2272,14
Indiana,1103,14
Indiana,481,14
Indiana,596,16
Indiana,954,18
Indiana,1222,19
Indiana,507,22
Indiana,782,24
Indiana,989,24
Indiana,1785,24
Indiana,221,25
Indiana,309,26
Indiana,563,26
Indiana,287,26
Indiana,646,29
Indiana,639,30
Indiana,507,30
Indiana,3448,30
Indiana,895,33
Indiana,1233,36
Indiana,1146,37
Indiana,423,38
Indiana,1201,38
Indiana,1381,39
Indiana,2479,40
Indiana,713,41
Indiana,481,42
Indiana,926,46
Indiana,2089,47
Indiana,971,49
Indiana,1168,61
Indiana,1887,62
Indiana,2166,63
Indiana,1320,64
Indiana,1293,66
Indiana,1611,86
Indiana,6174,108
Indiana,6509,113
Indiana,4756,118
Indiana,2307,132
Indiana,2708,139
Indiana,6057,210
Indiana,10352,336
Indiana,21001,810
Indiana,88,0
Indiana,181,0
Indiana,165,0
Indiana,309,0
Indiana,71,0
Indiana,103,0
Indiana,127,0
Indiana,104,1
Indiana,102,1
Indiana,141,1
Indiana,117,1
Indiana,40,1
Indiana,261,1
Indiana,121,2
Indiana,237,2
Indiana,168,2
Indiana,121,3
Indiana,103,3
Indiana,225,3
Indiana,388,3
Indiana,245,3
Indiana,434,3
Indiana,225,3
Indiana,267,3
Indiana,253,4
Indiana,491,4
Indiana,196,4
Indiana,298,5
Indiana,255,6
Indiana,77,7
Indiana,245,7
Indiana,375,7
Indiana,282,8
Indiana,255,8
Indiana,266,8
Indiana,504,9
Indiana,1936,10
Indiana,746,10
Indiana,543,10
Indiana,634,11
Indiana,465,12
Indiana,173,12
Indiana,365,12
Indiana,335,12
Indiana,271,13
Indiana,530,13
Indiana,315,14
Indiana,226,14
Indiana,2315,14
Indiana,1106,14
Indiana,482,14
Indiana,599,17
Indiana,959,18
Indiana,1226,19
Indiana,507,22
Indiana,994,24
Indiana,793,25
Indiana,224,25
Indiana,1789,25
Indiana,313,26
Indiana,567,26
Indiana,288,26
Indiana,656,30
Indiana,646,30
Indiana,508,30
Indiana,3497,30
Indiana,898,33
Indiana,1240,36
Indiana,1149,37
Indiana,424,38
Indiana,1225,38
Indiana,1386,39
Indiana,2517,40
Indiana,719,41
Indiana,484,42
Indiana,929,46
Indiana,2101,48
Indiana,976,49
Indiana,1168,61
Indiana,1900,62
Indiana,2173,63
Indiana,1327,64
Indiana,1298,66
Indiana,1626,86
Indiana,6244,109
Indiana,6532,113
Indiana,4793,118
Indiana,2318,132
Indiana,2716,139
Indiana,6088,210
Indiana,10394,337
Indiana,21105,812
Indiana,88,0
Indiana,182,0
Indiana,165,0
Indiana,316,0
Indiana,71,0
Indiana,104,0
Indiana,128,0
Indiana,105,1
Indiana,143,1
Indiana,118,1
Indiana,40,1
Indiana,263,1
Indiana,121,2
Indiana,237,2
Indiana,169,2
Indiana,103,2
Indiana,122,3
Indiana,104,3
Indiana,228,3
Indiana,392,3
Indiana,248,3
Indiana,435,3
Indiana,231,3
Indiana,268,3
Indiana,256,4
Indiana,498,4
Indiana,197,4
Indiana,299,5
Indiana,78,7
Indiana,247,7
Indiana,379,7
Indiana,261,7
Indiana,287,8
Indiana,261,8
Indiana,267,8
Indiana,514,9
Indiana,1942,10
Indiana,750,10
Indiana,636,11
Indiana,547,11
Indiana,470,12
Indiana,173,12
Indiana,337,12
Indiana,273,13
Indiana,531,13
Indiana,373,13
Indiana,315,14
Indiana,227,14
Indiana,2350,14
Indiana,1110,14
Indiana,483,14
Indiana,599,18
Indiana,964,18
Indiana,1231,19
Indiana,509,22
Indiana,997,24
Indiana,225,25
Indiana,1807,25
Indiana,313,26
Indiana,569,26
Indiana,805,26
Indiana,290,26
Indiana,660,30
Indiana,654,30
Indiana,512,30
Indiana,3539,30
Indiana,904,33
Indiana,1246,37
Indiana,1151,37
Indiana,427,38
Indiana,1236,38
Indiana,1409,40
Indiana,2536,40
Indiana,722,41
Indiana,485,42
Indiana,932,46
Indiana,2116,48
Indiana,980,49
Indiana,1170,61
Indiana,1923,62
Indiana,2203,63
Indiana,1357,64
Indiana,1300,66
Indiana,1635,86
Indiana,6330,111
Indiana,6571,113
Indiana,4835,118
Indiana,2330,132
Indiana,2729,140
Indiana,6141,211
Indiana,10459,339
Indiana,21238,816
Indiana,88,0
Indiana,186,0
Indiana,165,0
Indiana,324,0
Indiana,71,0
Indiana,104,0
Indiana,129,0
Indiana,106,1
Indiana,147,1
Indiana,115,1
Indiana,40,1
Indiana,265,1
Indiana,124,2
Indiana,240,2
Indiana,169,2
Indiana,102,2
Indiana,127,3
Indiana,104,3
Indiana,239,3
Indiana,396,3
Indiana,249,3
Indiana,439,3
Indiana,244,3
Indiana,262,4
Indiana,513,4
Indiana,199,4
Indiana,278,4
Indiana,300,5
Indiana,78,7
Indiana,252,7
Indiana,381,7
Indiana,270,7
Indiana,297,8
Indiana,265,8
Indiana,268,8
Indiana,516,9
Indiana,1944,10
Indiana,753,10
Indiana,636,11
Indiana,478,12
Indiana,174,12
Indiana,569,12
Indiana,341,12
Indiana,274,13
Indiana,533,13
Indiana,379,13
Indiana,316,14
Indiana,232,14
Indiana,2394,14
Indiana,1113,14
Indiana,485,14
Indiana,603,18
Indiana,969,19
Indiana,1236,19
Indiana,510,22
Indiana,1008,24
Indiana,230,25
Indiana,317,26
Indiana,579,26
Indiana,810,26
Indiana,290,26
Indiana,1829,27
Indiana,665,30
Indiana,667,30
Indiana,3612,30
Indiana,513,31
Indiana,912,33
Indiana,1262,37
Indiana,1157,37
Indiana,429,38
Indiana,1427,40
Indiana,2565,40
Indiana,1282,40
Indiana,729,41
Indiana,485,42
Indiana,936,46
Indiana,988,49
Indiana,2147,49
Indiana,1179,61
Indiana,1947,63
Indiana,2231,64
Indiana,1364,65
Indiana,1313,66
Indiana,1659,86
Indiana,6410,112
Indiana,6622,114
Indiana,4880,118
Indiana,2344,132
Indiana,2749,140
Indiana,6206,212
Indiana,10555,341
Indiana,21367,817
Indiana,87,0
Indiana,191,0
Indiana,167,0
Indiana,335,0
Indiana,71,0
Indiana,105,0
Indiana,131,0
Indiana,108,1
Indiana,151,1
Indiana,115,1
Indiana,41,1
Indiana,266,1
Indiana,129,2
Indiana,243,2
Indiana,170,2
Indiana,106,2
Indiana,127,3
Indiana,104,3
Indiana,239,3
Indiana,398,3
Indiana,249,3
Indiana,440,3
Indiana,249,3
Indiana,279,4
Indiana,199,4
Indiana,280,4
Indiana,301,5
Indiana,524,5
Indiana,276,6
Indiana,78,7
Indiana,253,7
Indiana,386,7
Indiana,299,8
Indiana,266,8
Indiana,272,8
Indiana,518,9
Indiana,1953,10
Indiana,762,10
Indiana,640,11
Indiana,485,12
Indiana,174,12
Indiana,584,12
Indiana,341,12
Indiana,275,13
Indiana,536,13
Indiana,383,13
Indiana,317,14
Indiana,230,14
Indiana,2486,14
Indiana,1121,14
Indiana,486,14
Indiana,606,18
Indiana,979,19
Indiana,1238,19
Indiana,513,22
Indiana,1007,24
Indiana,231,25
Indiana,319,26
Indiana,585,26
Indiana,815,26
Indiana,290,26
Indiana,1839,28
Indiana,674,30
Indiana,671,30
Indiana,514,31
Indiana,3655,31
Indiana,919,33
Indiana,1268,37
Indiana,1162,37
Indiana,431,38
Indiana,1448,40
